customer_id,tenure_months,monthly_fee,total_usage_last_30d,support_tickets_last_90d,has_outstanding_invoice,discount_received_last_6m,num_competing_offers_in_region,is_premium_plan,engagement_score,region,segment,device_type,churn_next_30d
5220,30,61.3,28.2,1,1,1,2,1,35.8,North,Consumer,Mobile,0
16341,5,12.14,29.7,1,0,0,0,0,56.9,East,Consumer,Mobile,1
8575,26,51.35,67.5,1,1,0,2,1,79.3,West,Consumer,Mobile,0
11014,2,15.09,18.8,0,0,0,2,0,57.5,South,SMB,Mobile,0
2141,24,18.51,21.8,0,0,0,1,0,82.3,West,Consumer,Desktop,0
9164,7,26.06,61.1,0,0,1,3,0,73.4,East,Consumer,Desktop,0
10281,15,16.67,51.8,0,0,0,2,0,49.2,East,Enterprise,Desktop,0
14898,3,11.13,35.2,1,0,0,1,0,75.5,North,Consumer,Desktop,0
8320,17,42.3,32.1,3,0,0,2,1,,South,SMB,Mobile,0
2782,23,24.83,21.5,0,0,0,1,0,41.7,North,Consumer,Mobile,0
18618,18,21.63,6.0,0,0,0,3,0,34.8,East,Consumer,Mobile,0
3966,3,10.77,55.6,1,0,0,2,0,74.0,North,Consumer,Desktop,0
15576,14,19.3,14.4,2,0,1,1,0,27.7,South,Consumer,Mobile,0
11019,1,12.76,37.9,1,0,0,3,0,48.9,North,Consumer,Desktop,0
8855,11,9.49,12.8,0,0,0,4,0,29.5,East,Consumer,Mobile,0
813,55,23.03,10.8,1,0,0,5,0,29.1,West,Consumer,Mobile,1
13093,6,14.41,53.1,0,0,1,1,0,53.5,South,Enterprise,Desktop,0
14536,29,14.2,11.0,0,0,1,2,0,36.6,East,Enterprise,Mobile,0
15990,27,46.8,98.8,0,0,0,1,1,70.3,South,SMB,Mobile,0
7279,66,33.53,30.9,1,0,0,1,1,68.1,East,Consumer,Mobile,0
719,12,13.45,7.4,2,0,0,1,0,18.6,East,Consumer,Tablet,1
12592,14,13.29,21.5,0,0,0,2,0,56.7,West,SMB,Desktop,0
11606,13,54.81,21.9,1,0,1,2,1,66.7,North,Consumer,Desktop,0
120,31,23.59,67.5,1,1,0,2,0,45.1,East,Consumer,Mobile,0
10820,10,48.0,5.9,1,0,0,4,1,14.3,South,Consumer,SmartTV,1
14605,11,21.77,16.5,0,1,0,0,0,47.3,West,Consumer,Mobile,0
10390,6,18.0,56.2,0,0,0,1,0,91.2,North,Consumer,Mobile,0
2451,45,56.84,0.0,3,0,0,0,1,13.0,East,Enterprise,Mobile,0
8806,26,6.37,57.4,2,1,0,0,0,57.3,East,SMB,Tablet,0
17960,81,51.45,12.9,0,0,0,0,1,30.1,East,Consumer,Mobile,0
11731,16,18.91,71.5,1,0,0,1,0,70.2,West,Consumer,Desktop,0
8589,16,9.74,54.9,1,1,0,0,0,87.4,South,Consumer,Desktop,1
7151,6,19.58,0.0,2,1,0,1,0,24.8,East,Consumer,Mobile,1
2772,9,47.67,36.8,1,0,1,2,1,37.5,West,Consumer,Mobile,1
16410,17,39.5,40.7,0,0,0,2,1,51.9,South,SMB,Desktop,0
128,12,16.33,31.2,2,0,0,2,0,68.2,North,Enterprise,Desktop,0
15841,41,27.72,98.4,1,0,0,1,0,52.6,East,Consumer,Desktop,0
17919,16,16.45,24.3,1,0,0,6,0,58.7,East,Consumer,Tablet,1
386,24,11.65,3.5,0,0,0,1,0,48.6,West,SMB,Tablet,0
981,16,14.61,84.0,0,0,0,2,0,74.4,West,Consumer,Tablet,0
9444,16,16.3,35.1,0,0,0,1,0,67.0,South,SMB,Mobile,0
6479,10,17.07,57.0,1,0,0,0,0,54.9,North,Consumer,SmartTV,0
15646,10,15.98,125.4,1,0,0,1,0,73.5,North,Enterprise,Desktop,0
10508,29,16.98,47.7,1,0,0,0,0,54.7,North,Consumer,Mobile,0
4744,27,14.02,71.7,2,0,0,2,0,52.5,South,SMB,Desktop,0
2699,7,49.73,47.9,2,0,0,5,1,29.8,South,Consumer,Mobile,0
5863,28,24.23,40.5,1,0,1,2,0,53.7,East,SMB,Desktop,0
15099,6,48.37,,2,1,0,3,1,45.2,West,Consumer,Mobile,1
6693,20,23.26,13.5,0,0,0,1,0,36.5,West,Consumer,Desktop,0
2021,31,36.3,5.7,2,0,0,2,1,16.8,East,Consumer,Mobile,0
15704,11,27.9,30.7,2,0,1,4,0,60.4,West,Consumer,Mobile,0
17060,16,38.7,15.2,2,0,0,1,1,52.3,South,SMB,SmartTV,0
15388,35,40.85,16.9,2,0,1,1,1,46.4,North,Consumer,Mobile,0
11468,20,20.99,16.2,2,0,0,2,0,19.4,South,SMB,Tablet,0
4820,6,10.42,3.0,1,0,0,0,0,32.8,East,Consumer,Tablet,1
2513,19,14.34,15.0,2,0,0,2,0,40.4,North,SMB,Mobile,0
11347,10,20.09,7.0,1,0,0,1,0,12.9,East,SMB,Desktop,0
2409,7,14.95,8.0,2,0,1,1,0,21.4,South,Consumer,Mobile,1
17566,36,27.05,21.9,1,0,0,0,0,55.9,South,Consumer,Desktop,0
5217,23,19.94,33.0,0,0,0,3,0,52.1,South,Consumer,Desktop,0
17299,10,11.09,41.8,0,0,0,2,0,40.5,North,Enterprise,SmartTV,0
994,49,49.96,18.9,0,0,0,0,1,24.4,North,Enterprise,SmartTV,0
12538,37,26.65,12.1,1,0,0,4,0,67.3,East,Consumer,SmartTV,1
5805,8,27.18,25.9,1,0,0,1,0,55.4,South,Consumer,Desktop,0
8240,2,19.19,25.5,0,0,0,1,0,40.8,South,Consumer,Desktop,1
7153,12,18.91,10.2,0,0,0,1,0,50.7,West,Consumer,Desktop,0
16149,24,12.58,82.3,0,0,0,2,0,87.1,North,Consumer,Desktop,0
2113,35,38.46,23.6,1,0,0,0,1,13.9,North,Consumer,Mobile,0
1511,14,19.36,12.8,2,0,0,0,0,32.7,North,Consumer,Tablet,0
19140,9,17.73,9.1,2,0,0,2,0,22.5,East,Consumer,SmartTV,0
13403,14,17.49,20.2,2,1,0,4,0,29.1,South,Consumer,Mobile,0
8640,16,19.59,10.5,0,0,0,2,0,,North,Consumer,Mobile,0
3796,17,18.68,9.9,0,0,0,1,0,17.4,East,Consumer,Desktop,1
15101,8,216.267532076747,27.8,1,0,0,1,0,38.2,East,Consumer,SmartTV,1
15547,4,18.65,78.2,0,1,0,2,0,65.4,East,Consumer,SmartTV,0
14183,17,14.02,12.6,1,0,0,0,0,,East,Enterprise,Tablet,0
4050,6,21.39,28.3,1,0,0,2,0,86.5,East,SMB,Mobile,0
10526,6,12.05,57.0,0,0,1,2,0,68.7,South,Enterprise,Desktop,0
19383,12,16.99,9.8,0,0,0,4,0,30.7,South,Consumer,Desktop,0
2200,29,52.81,32.2,4,0,0,2,1,49.4,East,Consumer,SmartTV,0
18926,13,18.13,74.6,0,0,0,2,0,93.9,North,Consumer,Desktop,0
17689,35,19.78,20.7,1,0,0,1,0,34.9,West,Consumer,Mobile,0
15476,17,20.49,127.1,1,0,0,0,0,74.2,East,SMB,Desktop,0
18595,16,15.37,7.3,1,0,0,2,0,33.8,North,Consumer,Desktop,0
6347,11,14.75,,2,0,0,4,0,23.8,West,Consumer,Desktop,0
17150,25,12.92,13.4,1,0,0,3,0,24.7,North,Consumer,Desktop,0
10501,33,43.59,14.5,2,0,0,3,1,31.7,South,SMB,Desktop,0
5759,22,15.55,63.3,0,0,0,1,0,85.2,North,Consumer,Mobile,0
17354,38,12.51,8.2,0,0,0,1,0,26.1,North,Enterprise,SmartTV,0
9956,34,21.99,38.7,3,0,1,2,0,50.4,South,Consumer,Desktop,0
2761,24,13.8,,1,0,1,3,0,79.7,East,SMB,SmartTV,0
1867,18,17.1,7.4,1,0,0,1,0,30.6,West,Consumer,SmartTV,0
3223,16,14.85,48.8,1,0,0,2,0,83.7,East,Consumer,Mobile,0
17994,3,16.96,5.0,0,0,0,0,0,9.9,South,SMB,SmartTV,1
16264,4,5.0,8.9,1,0,0,0,0,30.3,North,Consumer,Mobile,0
5364,11,55.14,8.5,0,0,0,0,1,74.3,West,SMB,Desktop,0
15048,22,13.53,,0,0,0,1,0,76.9,South,SMB,SmartTV,0
19731,12,20.18,41.1,1,1,0,1,0,,East,Consumer,SmartTV,0
19051,9,46.08,14.9,0,0,0,1,1,26.6,South,Consumer,SmartTV,0
8296,21,14.8,25.1,1,0,0,1,0,46.3,South,Consumer,SmartTV,0
10690,18,21.75,83.1,0,0,0,1,0,67.3,West,Consumer,Tablet,0
2860,65,17.6,10.7,2,0,1,3,0,48.7,South,SMB,Mobile,0
5023,12,30.74,18.5,4,0,0,1,1,41.1,West,SMB,SmartTV,0
10805,12,47.58,2.2,0,0,1,0,1,8.8,East,Consumer,Desktop,0
116,4,46.39,38.3,1,0,0,1,1,61.7,West,Enterprise,Mobile,0
7727,3,49.99,17.7,0,0,0,1,1,33.4,North,Consumer,Tablet,0
12039,4,8.29,48.4,0,0,0,3,0,71.3,East,Consumer,Desktop,0
4253,5,23.56,63.8,0,0,0,2,0,79.7,North,Consumer,Desktop,0
5917,14,16.03,55.9,0,0,0,2,0,72.4,West,Consumer,Desktop,0
14641,24,14.63,10.0,1,1,0,2,0,41.6,East,Consumer,Desktop,0
15706,21,25.88,59.0,3,0,0,2,0,63.4,North,SMB,Mobile,1
13652,4,13.15,17.2,0,0,0,2,0,39.9,North,SMB,Tablet,0
14231,26,26.18,39.0,0,1,1,0,0,81.7,West,SMB,Desktop,0
19436,25,29.18,63.6,0,0,0,2,0,75.6,East,Consumer,Desktop,0
3533,22,14.18,5.7,1,0,0,3,0,21.1,South,Consumer,Desktop,0
13810,18,20.21,36.3,1,0,1,2,0,50.2,West,Consumer,Mobile,1
16097,9,21.27,13.6,0,0,1,2,0,14.1,South,SMB,Mobile,0
18373,33,49.9,37.4,1,0,0,1,1,78.9,West,Consumer,Desktop,0
12763,23,16.43,30.4,2,0,1,2,0,46.2,South,Consumer,Mobile,0
4102,11,17.33,34.8,0,0,0,1,0,50.8,East,SMB,Mobile,1
18721,42,23.52,54.8,1,0,1,1,0,78.1,West,SMB,Tablet,0
17648,21,8.56,5.0,0,1,0,3,0,11.7,South,Consumer,SmartTV,0
17042,34,10.24,31.8,1,0,1,1,0,86.5,West,Consumer,Mobile,0
7108,24,9.52,51.1,1,0,0,2,0,55.7,East,Consumer,Mobile,0
10205,5,9.09,21.1,1,0,0,1,0,34.5,East,Consumer,Mobile,0
15800,28,12.1,0.0,2,0,0,2,0,67.1,West,Consumer,SmartTV,0
342,24,18.67,154.7,1,0,0,1,0,81.0,West,Consumer,SmartTV,0
2142,2,12.35,23.5,2,0,0,2,0,59.7,South,Consumer,SmartTV,0
6326,7,18.26,0.0,2,0,0,1,0,30.4,North,Consumer,Desktop,1
15656,9,16.39,15.2,2,1,0,0,0,41.9,East,Consumer,SmartTV,0
4334,4,15.83,19.3,0,0,0,2,0,76.4,South,SMB,Mobile,0
1705,18,22.68,31.1,2,0,0,1,0,52.3,South,SMB,Mobile,0
314,11,8.98,42.9,1,0,1,3,0,62.6,South,Consumer,Mobile,0
7387,15,45.66,28.3,0,0,0,4,1,59.4,East,Consumer,Tablet,0
10055,10,13.1,160.2,0,0,1,0,0,77.1,West,Consumer,SmartTV,0
1600,6,27.69,15.9,1,0,0,2,0,25.8,North,Consumer,SmartTV,1
10467,6,14.73,15.5,1,0,0,1,0,35.3,South,Consumer,Desktop,0
3430,3,40.85,33.2,1,0,0,0,1,31.7,West,Consumer,Mobile,0
1115,24,20.3,94.0,1,0,1,2,0,62.0,West,Consumer,Desktop,0
6779,15,16.57,12.9,2,0,0,1,0,18.6,South,Enterprise,Mobile,0
16476,26,16.43,23.6,1,0,0,2,0,44.8,West,Consumer,Mobile,0
2091,2,18.29,18.4,0,0,0,2,0,33.7,South,Consumer,Desktop,0
1513,30,38.49,19.2,0,0,1,1,1,42.9,East,SMB,SmartTV,0
410,15,19.39,72.5,0,0,1,0,0,49.5,West,SMB,Mobile,0
2178,35,54.39,37.3,0,0,0,2,1,86.8,West,Consumer,Mobile,0
5654,8,7.35,23.2,0,0,0,3,0,66.7,South,SMB,Mobile,0
18951,13,25.21,19.5,3,0,1,3,0,67.6,West,Consumer,Desktop,0
7669,60,19.68,13.3,0,0,1,2,0,30.6,East,Enterprise,Desktop,0
9094,9,19.32,46.8,0,0,1,1,0,53.5,North,SMB,Mobile,0
12695,22,26.22,30.1,1,0,0,1,0,41.5,South,Consumer,SmartTV,0
11786,26,20.51,24.7,1,0,1,1,0,54.3,North,Consumer,Desktop,0
16505,4,33.65,23.6,0,0,1,1,1,52.7,South,Consumer,Desktop,0
9619,6,18.1,29.1,0,0,1,2,0,62.9,East,Consumer,SmartTV,0
2603,13,7.29,39.7,1,0,0,2,0,76.1,South,Consumer,Mobile,0
3837,28,12.43,14.8,0,0,1,4,0,18.7,East,Consumer,Desktop,0
14832,34,18.34,2.5,0,0,0,0,0,28.4,East,SMB,Mobile,0
5218,6,44.13,10.6,2,1,0,1,1,29.6,North,Consumer,Desktop,0
9516,48,48.42,31.3,0,1,0,1,1,41.2,West,SMB,SmartTV,0
17616,18,19.0,24.9,1,0,0,4,0,51.6,East,Enterprise,Mobile,0
8508,9,25.18,43.5,0,0,1,2,0,61.1,North,Consumer,Desktop,0
15598,2,20.36,45.8,2,0,0,1,0,50.5,South,Consumer,Tablet,1
19268,1,23.45,7.0,3,0,0,2,0,15.0,South,Consumer,Desktop,1
17539,18,13.42,12.6,1,0,1,4,0,26.9,East,Enterprise,Mobile,0
14198,15,10.27,32.3,1,0,0,1,0,67.1,South,Consumer,Mobile,0
8817,14,17.33,13.9,0,0,0,1,0,53.0,West,Consumer,Mobile,0
16672,23,15.82,20.1,1,0,0,0,0,62.2,West,Consumer,SmartTV,0
5333,21,19.42,22.8,0,0,0,1,0,55.2,North,Consumer,Tablet,1
452,11,21.93,36.6,0,0,0,3,0,38.8,West,Consumer,Desktop,0
12970,22,13.75,37.7,0,1,0,1,0,59.8,South,Consumer,SmartTV,0
14529,27,21.64,97.4,0,0,0,1,0,57.5,North,Consumer,SmartTV,0
9223,11,21.8,10.8,0,0,0,0,0,80.7,South,Consumer,Mobile,0
248,77,16.11,26.1,1,0,0,1,0,85.0,South,Consumer,Desktop,0
15739,25,14.88,16.8,0,0,0,4,0,33.1,North,Consumer,SmartTV,0
2128,1,51.84,56.6,0,0,0,3,1,52.4,South,Consumer,Mobile,0
17965,26,15.96,27.3,3,0,0,1,0,85.0,South,Consumer,Desktop,0
16583,14,20.18,40.6,2,0,0,1,0,30.7,North,Consumer,Desktop,0
13357,9,18.55,13.4,1,0,1,1,0,42.5,North,SMB,Tablet,0
3510,12,14.14,,0,0,0,0,0,35.5,North,Consumer,SmartTV,0
11479,6,17.33,31.2,0,0,0,1,0,55.6,West,Consumer,SmartTV,0
18757,54,22.63,20.4,0,0,0,2,0,67.6,South,Consumer,Desktop,0
8916,35,49.99,0.7,4,0,0,1,1,4.3,North,Consumer,Mobile,0
4573,18,49.78,37.1,1,0,1,0,1,66.0,North,Consumer,Tablet,0
8365,50,26.17,31.2,0,0,0,0,0,39.2,East,Consumer,SmartTV,0
14656,12,11.88,24.1,0,0,0,1,0,40.9,North,Consumer,Mobile,0
6180,16,30.83,23.6,2,1,0,3,0,22.4,South,Consumer,Desktop,0
16383,11,40.22,39.7,0,0,0,3,1,62.2,West,Consumer,Mobile,0
16288,9,24.66,15.4,0,0,0,3,0,53.0,South,Consumer,SmartTV,0
7732,28,30.3,35.3,0,0,1,0,0,80.9,South,Consumer,SmartTV,0
11298,7,25.14,47.8,0,0,0,1,0,23.9,West,Enterprise,SmartTV,0
3711,15,19.15,45.6,0,1,1,3,0,39.9,West,Consumer,SmartTV,0
5427,33,38.22,48.2,0,0,1,0,1,62.8,West,SMB,Desktop,0
13964,15,29.73,40.8,1,0,1,2,0,76.5,South,Consumer,SmartTV,0
14095,19,16.7,43.4,1,0,0,0,0,55.7,North,Enterprise,Desktop,0
3895,15,62.56,15.4,0,0,0,2,1,43.7,West,Consumer,Desktop,0
14969,17,11.97,108.8,3,0,1,2,0,74.7,West,Consumer,Mobile,0
10202,3,23.65,49.0,0,1,0,0,0,82.4,East,Consumer,Desktop,0
9346,18,48.26,24.3,0,0,0,2,1,39.4,East,Consumer,SmartTV,1
6046,32,15.63,2.9,0,0,0,2,0,61.2,South,Consumer,Desktop,0
16952,22,49.55,18.1,0,0,0,1,1,41.5,West,Consumer,SmartTV,0
7725,41,23.03,47.5,1,1,0,2,0,89.9,West,Consumer,SmartTV,0
1085,18,19.09,30.7,0,0,1,0,0,58.4,West,SMB,Desktop,1
252,19,9.61,19.2,1,0,0,2,0,77.2,West,SMB,Tablet,0
1581,16,19.63,0.0,3,0,0,1,0,0.8,West,Consumer,Desktop,1
9607,5,15.04,49.8,1,1,0,1,0,44.9,South,Consumer,Mobile,1
10724,17,39.31,70.4,0,0,0,0,1,82.5,North,Enterprise,SmartTV,0
2550,11,21.97,1.2,0,0,0,2,0,2.4,South,Consumer,Desktop,0
4464,32,30.14,6.9,2,0,1,1,0,54.5,West,Consumer,Mobile,0
15791,10,14.71,18.9,0,0,0,1,0,42.1,East,Consumer,Desktop,1
10857,16,17.5,16.9,3,0,0,1,0,23.0,East,Consumer,Desktop,0
18708,9,18.75,0.0,1,0,0,4,0,5.1,North,Consumer,Desktop,1
327,13,47.85,40.9,0,0,1,4,1,45.8,West,Enterprise,Mobile,0
18039,5,39.7,12.0,2,1,0,1,1,,West,SMB,Mobile,0
8067,29,19.79,64.4,1,0,0,4,0,61.7,North,Consumer,Mobile,0
7514,8,24.3,61.4,2,1,0,1,0,44.7,East,Consumer,Desktop,1
6268,28,17.66,14.4,1,0,0,3,0,23.5,West,Consumer,Desktop,0
5679,12,19.69,16.7,1,0,0,3,0,28.7,East,Consumer,Desktop,0
11526,55,25.69,22.7,2,0,1,2,0,65.2,West,Consumer,Desktop,0
2042,7,19.62,33.8,0,0,0,0,0,57.9,West,Consumer,Mobile,0
18258,8,20.85,7.3,1,0,0,1,0,13.0,East,Consumer,Desktop,1
13050,13,16.99,23.0,4,0,0,1,0,37.4,North,Consumer,Desktop,0
11861,7,13.28,98.0,0,0,0,2,0,68.0,West,Consumer,Mobile,0
9864,12,40.4,12.0,1,0,1,1,1,17.2,West,Consumer,Desktop,0
5422,36,25.0,28.5,2,0,0,2,0,35.0,South,Consumer,SmartTV,1
10394,66,41.11,25.7,0,0,0,3,1,74.6,East,Consumer,Tablet,0
13691,21,20.76,21.1,2,0,1,2,0,54.3,North,Consumer,Desktop,1
9443,82,18.11,56.2,0,0,0,1,0,43.7,East,Consumer,Desktop,0
16332,8,17.14,56.0,0,0,0,2,0,86.3,East,Consumer,Tablet,0
19772,32,11.5,105.8,0,0,0,1,0,73.3,North,Consumer,Mobile,0
2481,16,8.39,28.7,3,0,1,1,0,60.1,South,Consumer,SmartTV,0
9004,26,52.14,27.6,1,0,0,2,1,38.1,North,Consumer,Mobile,0
18439,13,11.08,45.4,0,0,0,2,0,77.8,North,Consumer,Desktop,0
14928,15,11.78,14.2,0,0,0,4,0,21.4,West,Consumer,SmartTV,1
14852,6,23.88,10.5,0,0,0,1,0,20.7,East,SMB,Mobile,0
17624,11,16.37,12.6,2,0,0,3,0,23.3,East,Enterprise,Desktop,0
13156,32,16.15,49.6,0,0,0,1,0,50.8,West,Consumer,Mobile,0
9101,15,21.49,56.9,0,0,0,1,0,57.6,South,Consumer,SmartTV,0
4319,20,24.73,0.4,3,0,0,5,0,25.6,West,Consumer,SmartTV,1
10561,5,26.41,35.8,2,1,0,0,0,56.3,South,SMB,Mobile,1
11328,9,25.83,23.9,0,0,0,3,0,78.3,North,Consumer,Tablet,0
19663,66,16.86,102.6,0,0,1,2,0,94.0,South,Consumer,Mobile,0
1535,9,5.0,36.2,2,0,1,0,0,33.9,North,Consumer,Desktop,0
4187,33,24.24,35.2,1,1,0,0,0,64.1,North,Consumer,Tablet,0
15461,29,485.58226938158674,9.1,1,0,0,2,1,61.7,East,SMB,Desktop,0
4692,25,19.33,7.2,0,0,0,3,0,11.9,North,Consumer,Mobile,1
2035,42,10.31,26.3,2,0,1,2,0,14.9,North,Consumer,Mobile,0
8162,5,24.17,75.0,1,0,0,0,0,49.3,East,Consumer,Mobile,0
18415,29,5.66,5.8,1,0,0,1,0,48.5,North,Consumer,Mobile,0
10993,28,12.6,20.7,1,1,0,1,0,48.1,East,Consumer,Desktop,0
8701,7,45.79,41.5,1,1,0,2,1,,North,Consumer,Mobile,1
14058,47,13.86,36.7,0,0,0,0,0,35.6,South,Consumer,Desktop,0
7898,16,46.22,15.9,0,0,0,2,1,68.9,North,Consumer,Mobile,0
4672,4,16.96,6.7,4,1,0,3,0,28.5,South,Consumer,SmartTV,1
8140,10,9.27,38.4,3,0,0,1,0,44.5,South,SMB,SmartTV,0
12588,11,22.0,43.3,1,0,0,0,0,48.5,South,Consumer,Mobile,1
5859,17,15.33,17.3,0,0,0,5,0,25.6,East,Consumer,Mobile,0
6351,28,49.37,19.4,1,0,1,0,1,29.5,East,SMB,Mobile,0
19980,44,48.78,16.6,0,1,0,4,1,25.6,South,Consumer,SmartTV,0
4046,18,12.51,13.1,2,0,0,2,0,20.9,North,Consumer,Mobile,0
1088,37,10.73,35.0,1,0,0,2,0,57.5,East,SMB,Mobile,0
7509,25,47.7,14.2,1,0,0,0,1,13.9,East,SMB,Desktop,0
140,33,9.3,35.4,0,1,0,2,0,90.0,North,Consumer,Desktop,0
8455,40,47.93,47.2,2,0,0,3,1,60.5,North,Consumer,Mobile,0
6473,22,53.85,16.7,2,0,0,0,1,29.7,West,Consumer,Mobile,0
18338,3,19.73,21.9,0,0,0,1,0,53.9,East,SMB,Desktop,0
11888,42,23.4,9.1,1,0,0,0,0,25.4,North,SMB,Desktop,0
7145,15,9.47,74.7,0,0,0,0,0,71.6,West,Consumer,Tablet,0
11063,5,23.48,12.1,2,0,0,0,0,64.9,North,Consumer,SmartTV,0
16451,34,23.51,53.2,3,0,0,3,0,86.0,East,Consumer,Desktop,0
1053,8,28.16,49.9,0,0,1,0,0,31.8,North,SMB,SmartTV,0
19741,3,14.97,27.9,0,0,0,1,0,55.3,South,SMB,SmartTV,0
3048,28,14.66,73.9,1,0,0,0,0,65.7,East,Enterprise,Mobile,0
18887,33,48.56,52.4,0,0,1,0,1,60.1,East,Consumer,Desktop,0
961,10,21.38,27.5,3,0,0,3,0,58.7,East,SMB,Desktop,0
3801,54,18.06,4.8,0,0,0,2,0,20.3,North,Enterprise,SmartTV,0
17671,13,15.98,0.0,0,0,0,1,0,12.4,East,Enterprise,Mobile,0
11179,24,38.12,15.5,1,0,1,3,1,15.8,West,SMB,Tablet,0
15067,16,14.37,66.8,3,0,0,0,0,85.7,West,Consumer,SmartTV,0
14128,21,18.9,46.1,2,0,0,1,0,17.5,East,SMB,Desktop,0
11069,37,19.88,21.1,2,0,0,1,0,48.5,South,Consumer,Mobile,0
12340,20,14.28,28.7,3,0,1,3,0,33.1,East,Consumer,Mobile,1
19078,6,27.74,11.9,0,0,0,2,0,59.3,East,Consumer,SmartTV,0
8280,12,50.27,45.9,1,0,0,2,1,38.7,South,Consumer,Tablet,0
12408,30,13.34,54.0,0,0,0,3,0,31.2,North,Consumer,Desktop,0
19748,11,17.18,22.6,2,0,1,5,0,52.3,South,Consumer,SmartTV,0
10860,5,15.06,26.5,0,0,0,2,0,53.6,South,SMB,SmartTV,0
16032,5,19.4,8.8,3,0,1,2,0,22.8,West,SMB,Mobile,0
6915,10,20.81,24.6,1,0,1,2,0,49.7,East,Consumer,Tablet,0
19594,12,22.69,29.9,2,0,0,1,0,40.9,South,Consumer,SmartTV,0
5385,11,14.4,41.7,0,0,0,4,0,39.0,North,SMB,Desktop,0
2931,11,10.09,19.8,0,0,0,4,0,65.3,East,Consumer,Mobile,1
17202,4,12.47,24.4,1,0,1,0,0,22.9,North,Consumer,Desktop,0
8861,8,41.3,32.2,1,0,0,2,1,53.9,North,Consumer,Mobile,0
10039,18,18.92,34.0,0,0,1,3,0,66.1,East,Consumer,Mobile,0
7475,11,17.99,98.1,1,0,0,3,0,82.4,South,Consumer,Desktop,0
18821,86,5.0,25.5,2,0,1,3,0,53.1,North,Consumer,Desktop,0
2960,10,22.13,37.4,0,0,0,1,0,66.1,West,Consumer,Tablet,0
2813,4,20.87,27.2,0,0,1,0,0,65.7,East,SMB,Desktop,0
9858,11,15.96,28.0,1,0,1,1,0,52.0,East,Consumer,Desktop,0
18583,9,21.32,37.4,1,0,0,1,0,60.1,North,Enterprise,Mobile,0
1693,31,13.31,44.2,2,0,0,2,0,42.0,North,Consumer,SmartTV,0
14530,1,14.85,10.2,2,0,1,1,0,28.3,North,SMB,Mobile,0
3190,28,20.79,9.6,0,0,0,2,0,82.4,South,SMB,Tablet,0
4179,19,16.36,6.0,0,0,0,1,0,54.8,East,Consumer,Tablet,0
6811,70,45.41,15.7,1,1,0,0,1,78.5,North,SMB,SmartTV,0
5765,6,45.25,30.5,1,1,0,1,1,51.4,South,Consumer,SmartTV,0
7705,12,55.04,0.0,0,0,0,3,1,2.7,South,Consumer,Mobile,0
17783,36,15.8,43.3,2,0,1,2,0,59.3,North,Consumer,SmartTV,0
3483,10,31.6,11.8,0,0,1,0,1,30.3,West,Consumer,Tablet,0
1028,19,14.13,22.5,2,0,0,2,0,54.6,South,Enterprise,Desktop,0
2316,38,14.28,39.0,0,0,0,1,0,60.8,South,Consumer,Mobile,0
14998,10,23.14,48.7,0,0,0,2,0,77.9,North,Consumer,Desktop,0
1203,19,36.91,26.5,0,0,0,4,1,65.2,West,Consumer,SmartTV,0
13125,3,20.46,9.3,0,0,0,1,0,37.3,West,Consumer,Desktop,0
9542,34,23.59,,1,0,1,3,0,65.3,West,Consumer,Mobile,0
17142,25,18.85,27.3,1,1,0,2,0,45.8,North,SMB,Mobile,0
13106,16,15.77,33.1,1,0,0,2,0,82.3,East,Consumer,SmartTV,0
7579,8,14.45,21.7,0,0,0,2,0,51.9,North,Consumer,Desktop,0
19898,3,9.23,17.1,2,0,0,1,0,26.7,East,SMB,SmartTV,0
8511,23,19.39,15.2,3,0,0,2,0,30.4,South,SMB,Desktop,1
19149,8,47.4,26.8,0,0,0,0,1,41.9,South,SMB,Mobile,0
4986,6,19.49,29.5,4,1,0,1,0,48.0,South,Enterprise,Desktop,1
12898,40,42.55,10.3,10,1,0,3,1,14.5,East,Consumer,Mobile,1
2767,17,20.9,11.1,0,0,1,0,0,27.4,South,Consumer,SmartTV,1
9150,3,12.94,7.4,0,0,0,0,0,43.6,North,Consumer,Desktop,0
7563,14,22.63,30.3,0,0,0,0,0,84.0,North,Consumer,Desktop,0
9614,26,41.58,60.5,1,0,1,3,1,83.7,North,Consumer,Desktop,1
8529,51,20.75,35.7,0,0,1,0,0,86.9,East,Consumer,Mobile,0
15320,17,22.18,24.2,0,0,0,1,0,24.3,North,Consumer,Mobile,0
10091,43,15.17,11.6,1,1,0,0,0,27.1,East,Consumer,Desktop,0
4848,21,46.11,60.2,1,0,0,0,1,53.7,East,Enterprise,Mobile,0
5278,66,42.8,63.8,0,0,0,2,1,74.5,East,SMB,SmartTV,0
2754,24,48.53,10.0,0,1,0,2,1,,North,Consumer,Desktop,0
6144,19,18.76,13.0,1,0,0,4,0,65.3,East,Consumer,Desktop,0
7164,10,17.57,11.0,0,0,0,2,0,45.1,West,Consumer,Desktop,0
17053,19,21.22,33.6,2,0,0,1,0,32.5,East,Consumer,Desktop,0
5349,33,17.7,20.4,0,0,0,1,0,32.5,East,Consumer,Desktop,0
13487,8,22.05,21.3,0,0,0,1,0,30.7,South,Consumer,Mobile,0
11286,34,44.14,37.1,0,0,0,1,1,71.1,South,Consumer,SmartTV,1
15235,7,44.62,20.2,1,0,0,2,1,26.4,North,Consumer,Mobile,0
